FeatureResult,Distraction,Attention,BodySpeed,EyesOffScreen,PressesCount,EYEScan,EYEDwell,SingleFastPresses,EEGAB,Targets
-1,1,0.505436971,0.712821665,1,0,0.603424674,0.33741681,0,0.567672373,mistake
0.123183401,0.382080666,0.443002622,0.579367853,0,0,0.24421,0.181313146,0,0.896650797,mistake
-0.735605921,0.60131885,0.237515357,0.911809579,0,0,0.34467664,0.245926859,0,0.118278574,correct
-0.467391516,0.500007789,0.268853224,0.758186595,0,0,0.282927637,0.291967652,0,0.227516955,correct
0.451553665,0.472585226,0.695906974,0.590412676,0,0.126191727,0.832235952,0.526155164,0,0.520891741,correct
0.141310005,0.586814113,0.656700817,0.78293063,0,0.106884697,0.721860644,0.402167235,0,0.668489357,correct
-0.269581257,0.628184981,0.494860058,0.713313462,0,0.239234563,0.606865154,0.512154795,0,0.187560278,correct
0.00378931,0.433393666,0.435267719,0.431995921,0,0.225180378,0.187477984,0.480341937,0,0.505273337,correct
0.556250166,0.224940574,0.500041341,0.240332358,0,0.100756184,0.372908465,0.785397172,0,0.221352242,correct
0.797302684,0.133568891,0.642586159,0.162254084,0,0.040283046,0.734339157,0.757494807,0,0.32082697,correct
-0.084609795,0.7554715,0.713626624,0.145558884,0,1,0.53009608,0.375360173,0,0.224414951,correct
-0.38928469,0.948368748,0.755842933,0.438058543,0,1,0.6420115,0.397546849,0,0.216310538,mistake
-0.559985214,0.972017436,0.695069452,0.473918221,0,1,0.368218782,0.355499383,0,0.350767794,correct
0.37093345,0.364828523,0.548278494,0.31461494,0,0.238592635,0.800336067,0.584859648,0,0.134369441,mistake
0.47247913,0.666204414,0.899875124,0.116592499,0,0.893606278,0.499164361,0.588606794,0,0.597972413,correct
0.715213198,0.080912002,0.434630008,0.122690879,0,0,0.564021327,0.454799959,0,0.278363976,correct
0.797302684,0.061873416,0.513675632,0.093821728,0,0,0.671182877,0.216417222,0,0.645502648,correct
0.219264214,0.264868696,0.37330867,0.254795519,0,0.146838015,0.23362277,0.273119635,0,0.443104103,correct
0.369380055,0.148657831,0.33133955,0.139925504,0,0.085491734,0.223902462,0.548846112,0,0.104543161,correct
0.210190264,0.19443795,0.346119375,0.269388567,0,0,0,0,0,0.622550438,correct
0.498258,0.196407769,0.555970013,0.272117697,0,0,0,0,0,1,mistake
0.433076017,0.243445608,0.555970013,0.337287363,0,0,0,0,0,1,mistake
0.703261539,0.267566268,0.775066995,0.370705889,0,0,0,0,1,0.326223433,correct
-0.001707677,0.165079587,0.163847262,0.228713342,0,0,0,0,0,0.294705214,correct
0.390759231,0.331643586,0.61363056,0.197553827,0,0.261929468,0,0,0,0.850531017,correct
0.310394243,0.776007509,1,0.075137596,0,1,0,0,0,1,mistake
0.150180428,0.772599824,0.88097583,0.07041634,0,1,0,0,0,0.584574365,mistake
0.203688044,0.589383839,0.73637301,0.040658617,0,0.775916889,0,0,0,0.324483323,correct
0.632600492,0.218917258,0.67542624,0.053232669,0,0.250071322,0,0,0,1,mistake
0.102196971,0.464801259,0.538550546,0.532645951,0,0.111323731,0,0,0,0.753457661,correct
0.214184782,0.296630405,0.451194427,0.410973472,0,0,0,0,0,0.811544538,correct
0.38554604,0.721775066,1,1,0,0,0,0,1,0.679094993,correct
-0.036159632,0.211372073,0.185277884,0.133021011,0,0.159829328,0,0,0,0.220894656,mistake
0.524544876,0.177438142,0.555970013,0.245835788,0,0,0,0,0,1,correct
0.385484594,0.721775066,0.999955658,1,0,0,0,0,1,0.740313007,correct
0,1,1,1,0,0.646597407,0,0,0,0.846209299,mistake
-0.611433608,0.792364412,0.351130272,1,0,0.097799646,0,0,0,0.442497371,mistake
-0.318267886,0.436548948,0.206874532,0.578980774,0,0.025846088,0,0,0,0.3054758,correct
0.208161711,0.613908312,0.764125854,0.850553506,0,0,0,0,1,0.307368327,correct
0.081863517,0.205226692,0.264302572,0.284336079,0,0,0,0,0,0.475389977,correct
0.054444461,0.635970447,0.675259676,0.881120002,0,0,0,0,1,0.155992923,correct
-0.514000795,1,0.629077146,0.644165899,0,0.783672858,0,0,0,0.265783991,mistake
-0.685228335,0.751847729,0.25736046,1,0,0.041664869,0,0,0,0.39846638,correct
-0.291871412,0.623667159,0.413041459,0.730722531,0,0.133351595,0,0,0,0.536684496,mistake
-0.650437335,0.686430146,0.217049408,0.74962383,0,0.201406731,0,0,0,0.270594969,mistake
-1,1,0.278361323,1,0,0.515960292,0,0,0,0.301186313,mistake
-0.292038914,1,0.789253425,1,0,0.646597407,0,0,0,0.419597112,correct
0.240493828,0.721775066,0.895324713,1,0,0,0,0,1,0.544753866,mistake
-0.064565011,0.360623928,0.314031319,0.184763151,0,0.314871632,0,0,0,0.436685771,correct
-0.879448579,0.823632923,0.188988814,0.174369238,0,0.966752092,0,0,0,0.193344155,correct
-0.06458635,0.242771675,0.196163666,0.162009467,0,0.174344178,0,0,0,0.18431058,mistake
0.073320684,0.051622531,0.104533572,0.071521632,0,0,0,0,0,0.188020163,correct
0.206571729,0.073782191,0.22285234,0.045711466,0,0.056511781,0,0,0,0.182338399,correct
0.707642344,0.036940987,0.738048172,0.051180748,0,0,0,0,1,0.138403376,correct
-0.660151246,0.73351559,0.257124918,0.110260712,0,0.906005469,0,0,0,0.267870184,correct
-0.122119703,0.297088748,0.208962447,0.083808451,0,0.327800043,0,0,0,0.23502935,correct
-0.298657777,0.40344649,0.187923487,0.095440529,0,0.463523766,0,0,0,0.175085999,correct
0.346216628,0.350949779,0.600793088,0.098273064,0,0.387958444,0,0,0,0.08062139,mistake
-0.335185757,0.306898383,0.065015377,0.425199481,0,0,0,0,0,0.116940439,correct
0.799111555,0,0.638387547,0,0,0,0.559052053,0.750315767,0,0.958966863,mistake
0.152164443,0.326897161,0.448457017,0,0,0.126813675,0.174736973,0.158471079,0,1,correct
0.405402681,0,0.323864699,0,0,0,0.385401189,0.225376449,0,0.539986554,correct
-0.078819765,0.697798545,0.634831671,0,0,0.27069797,0.309866192,0.383511816,0,0.562321846,correct
0.488661622,0,0.390377904,0,0,0,0.414568711,0.663987765,0,0.308544109,correct
0.378450902,0,0.302333687,0,0,0,0.462807041,0.196081466,0,0.415371151,correct
0.457065217,0,0.365136433,0,0,0,0.430347478,0.146930264,0,0.720134212,correct
-0.388689132,1,0.689487281,0,0,1,0.299060748,0.331604267,0,0.935028078,correct
-0.371604808,1,0.703135462,0,0,0.487430567,0.354324845,0.46678236,0,0.984736168,correct
0.369216206,0,0.294956351,0,0,0,0.464784136,0.445765002,0,0.137497183,correct
-0.684240093,1,0.453380004,0,0,0.433116752,0.302228857,0.208652267,0,0.100080105,correct
0.403465256,0,0.322316945,0,0,0,0.503473156,0.505917116,0,0.135874402,correct
0.399900875,0,0.319469462,0,0,0,0.388408924,0.235567355,0,0.511170646,correct
-0.729350243,1,0.417342785,0,0,1,0.51076088,0.162780083,0,0.166067644,correct
0.358714009,0,0.286566444,0,0,0,0.166215926,0.366662097,0,0.485357069,correct
0.550261648,0,0.439588417,0,0,0,0.421372171,0.140584445,0,1,correct
-0.623027025,1,0.502281388,0,0,1,0.398083814,0.073522298,0,0.330055276,correct
-0.363332781,0.796789519,0.506533269,0,0,0.309099678,0.60530846,0.345981662,0,0.277605714,correct
0.381539739,0,0.304801272,0,0,0,0.471658924,0.335879319,0,0.275489299,correct
0.413828544,0,0.330595882,0,0,0,0.435917041,0.358960098,0,0.379804459,correct
1,0,0.84583375,0,0,0,0.451428238,0.37236688,1,0.181642626,mistake
-0.251125126,0.837358254,0.636741516,0,0,0.324837564,0.595585882,0.135499332,0,0.531400751,correct
-0.493588089,0.84622817,0.451914651,0,0,0.328278483,0.136671915,0.437110708,0,0.165749529,correct
-0.573396055,1,0.541930161,0,0,0.595535534,0.242840201,0.505785046,0,0.176974626,mistake
0.379901667,0,0.303492663,0,0,0,0.348745712,0.297329842,0,0.432302206,correct
-0.562545904,1,0.550598039,0,0,0.484829007,0.302326036,0.575304224,0,0.183252017,correct
0.397889501,0,0.317862633,0,0,0,0.353672684,0.452427635,0,0.323337179,correct
0.049722409,0.45595291,0.495674732,0,0,0.176878453,0.595196629,0.40748383,0,0.291837567,mistake
0.800809466,0,0.63974396,0,0,0,1,1,0,0.273154324,mistake
0.99092554,0.115442811,0.907065109,0,0,0.044783892,1,1,0,0.809410062,correct
0.342862147,0.588390386,0.862293228,0,0,0.228255109,1,1,0,0.46162945,correct
0.369560773,0,0.295231616,0,0,0,0.371577185,0.13530636,0,0.542140855,correct
0.402845722,0.238833616,0.560655633,0,0,0.09265106,0.613391698,0.471056095,0,0.052019678,correct
1,0,1,0,0,0,0.601929681,0.992445715,1,0.20242731,correct
0.389657068,0,0.311285976,0,0,0,0.296025764,0.471621282,0,0.33842211,correct
-0.263774988,1,0.789277647,0,0,0.401558226,0.481413459,0.726414344,0,0.772532296,correct
0.580943948,0,0.464099637,0,0,0,0.412676408,0.236374089,0,1,correct
1,0,0.907419239,0,0,0,0.163511491,0.691165,1,0.665021925,correct
0.611931762,0,0.488854921,0,0,0,0.442332457,0.708726305,0,0.585952836,correct
-0.295245982,1,0.764136362,0,0,0.453862134,0.559709122,1,0,0.223974612,correct
0.505250999,0,0.462481292,0,0,0,0.322390685,0.833869967,0,0.411946664,correct
0.629640829,0,0.576341472,0,0,0,0.428893896,0.525396857,0,1,correct
0.496392251,0,0.454372441,0,0,0,0.199413203,0.341298169,0,1,correct
0.393445961,0.297131481,0.657272078,0,0,0.095740288,0.496602485,0.358566822,0,1,correct
0.230002117,0,0.210532343,0,0,0,0.231873799,0.222056925,0,0.259954065,correct
0.927720064,0,0.849188176,0,0,0,0.446172447,0.443453707,1,0.554896103,correct
0.851036007,0,0.778995456,0,0,0,1,1,0,0.641461168,mistake
1,0,1,0,0,0,1,1,1,0.464534118,mistake
-0.725301811,1,0.336095288,0,1,0,0.496475765,0.206405945,0,0.436768908,correct
0.806590574,0,0.738312347,0,0,0,0.376768618,0.477983321,1,0.236094789,correct
0.229414328,0,0.20999431,0,0,0,0.255878641,0.343336805,0,0.112844954,correct
0.207445688,0,0.189885325,0,0,0,0.257095078,0.092853975,0,0.293924678,mistake
0.227609986,0,0.208342707,0,0,0,0.211138289,0.207949915,0,0.287371846,correct
0.195090219,0.33532529,0.513901041,0,0,0.108046915,0.199329223,0.800248534,0,0.321424858,correct
0.428766867,0,0.392471574,0,0,0,0.349677128,0.64715142,0,0.333985919,correct
0.512570354,0,0.469181061,0,0,0,0.303578928,0.344302384,0,0.943043955,correct
0.370311791,0,0.338964744,0,0,0,0.222166942,0.681093166,0,0.246120419,correct
0.924041614,0,0.845821108,0,0,0,0.515715626,0.370344597,1,0.533272323,correct
-0.710787972,1,0.349380525,0,0.394736842,0,0.347787104,0.195455268,0,0.641456566,mistake
0.289042787,0.350725559,0.615300754,0,0,0.113009116,0.423236227,0.222237391,0,1,correct
0.575872745,0,0.527124878,0,0,0,0.464086917,0.327109731,0,0.996207739,correct
1,0,1,0,0,0,0.637960689,0.767279328,1,0.566470895,correct
0.369062895,0,0.337821568,0,0,0,0.287232969,0.413545258,0,0.444725954,correct
0.292858114,0,0.268067553,0,0,0,0.396856756,0.238287226,0,0.273834404,correct
0.295281657,0,0.270285942,0,0,0,0.173104766,0.285012716,0,0.458383142,correct
-0.697686651,1,0.361372813,0,0,1,0.383341796,0.066750904,0,0.346250604,correct
-0.547139797,1,0.499175814,0,0,1,0.168985728,0.138566698,0,0.385080719,correct
-0.087105186,0.453907736,0.37417604,0,0,0.146255985,0.414237384,0.210162592,0,0.263950168,correct
0.664528011,0,0.608275439,0,0,0,1,0.598106058,0,0.464468171,mistake
-0.401950475,1,0.6320748,0,0,0.366933301,0.783098034,0.744730329,0,0.138230501,correct
0.734528777,0,0.672350612,0,0,0,1,1,0,0.279843891,mistake
-0.520711326,1,0.523367104,0,0,1,0.515937292,0.678756339,0,0.155898705,correct
-0.177453063,0.79543595,0.633004363,0,0,0.256301576,0.557501105,0.185014739,0,0.403910594,correct
0.438292466,0,0.401190827,0,0,0,0.38705864,0.502677918,0,0.470643635,correct
-0.419361942,1,0.61613722,0,0,0.642733596,0.394407653,0.715848791,0,0.56102196,correct
0.376827123,0,0.344928551,0,0,0,0.370950948,0.625390025,0,0.173261963,correct
0.423355974,0,0.387518715,0,0,0,0.310502218,0.307842916,0,0.695674902,correct
0.347722425,0,0.318287578,0,0,0,0.427214241,0.439303322,0,0.212749678,correct
-0.460117027,0.994822453,0.573654524,0,0,0.320546944,0.56536666,0.793500148,0,0.169425166,correct
0.324724563,0,0.297236494,0,0,0,0.330069855,0.146725452,0,0.531090747,correct
-0.019121782,0.522654546,0.509025585,0.458399303,0,0.239693679,0.168536044,0.744114878,0,0.623603982,correct
0.585500998,0.361823852,1,0.483276562,0,0,0.340360543,0.129945312,1,1,mistake
-0.100197189,0.706469663,0.635054584,0.597680102,0,0.345928861,0.142861747,0.802550794,0,1,correct
0.066281745,0.431795415,0.479037419,0.576735344,0,0,0.49132431,0.171082049,0,1,mistake
-0.407094984,0.581926424,0.291771377,0.777260538,0,0,0.401414837,0.138352088,0,0.472768993,correct
0.1466422,0.498481058,0.602999601,0.665805228,0,0,0.610539777,0.48205327,0,1,correct
0.236111022,0.667240797,0.835527824,0.65253804,0,0.238674181,0.901192443,0.769104296,0,1,correct
-0.080948019,0.34732407,0.289628747,0.463909666,0,0,0.389180589,0.239316663,0,0.376603085,mistake
-0.130359181,0.461602824,0.368689927,0.616548148,0,0,0.452176028,0.382393447,0,0.444897338,correct
-0.082991333,0.517384495,0.45823281,0.49862806,0,0.192425884,0.533694787,0.652493113,0,0.168794557,correct
-0.686869178,0.735986617,0.246423821,0.983033816,0,0,0.514506088,0.158310057,0,0.182349883,mistake
-0.138894259,0.37390965,0.274913416,0.499419177,0,0,0.510661057,0.18565642,0,0.257716162,correct
0.302726218,0.197654527,0.413421224,0.264000838,0,0,0.541996591,0.3158009,0,0.576900602,correct
0.047142078,0.523467028,0.557067324,0.557951747,0,0.141226442,0.730635382,0.862149573,0,0.103031454,correct
-0.063753247,0.388963048,0.34352322,0.51952552,0,0,0.787794704,0.226741761,0,0.177594176,correct
0.114342855,0.477223673,0.558721009,0.567945019,0,0.069467399,0.937964995,0.571658555,0,0.195783515,correct
0.038112953,0.499740521,0.52690535,0.667487451,0,0,0.82706604,0.634999788,0,0.366456892,correct
0.212894121,0.39001341,0.5417527,0.363452895,0,0.15747556,0.513203666,0.832842312,0,0.298721957,correct
0.245594418,0.342074048,0.517120322,0.45689738,0,0,0.513512622,1,0,0.281053058,mistake
0.16224585,0.31847292,0.434112891,0.425374107,0,0,0.663530354,0.564222233,0,0.278751922,correct
0.175152445,0.444160245,0.568999332,0.593250652,0,0,0.696345019,0.722008067,0,0.556248626,correct
0.287311704,0.298671102,0.503451176,0.398925451,0,0,0.66288037,0.571791306,0,0.512457887,correct
-0.359018971,0.582244171,0.326355077,0.418880783,0,0.358804158,0.709097395,0.040290653,0,0.141928423,correct
-0.588456916,1,0.580580083,0.348764491,0,1,0.745313095,0.157572353,0,0.111905013,mistake
0.113837111,0.343556543,0.424693412,0.458877501,0,0,0.850253234,0.205579523,0,0.417983276,correct
0.442114142,0.121536335,0.436651124,0.162332201,0,0,0.782304134,0.38734623,0,0.345662588,correct
0.305737493,0.355097139,0.573010108,0.370321603,0,0.103970303,0.653848052,0.833310638,0,0.268353155,correct
0.585500998,0.156372758,0.794031027,0.208862098,0,0,0.71776248,0.489295769,1,0.348629496,correct
-0.192579616,0.864276835,0.727016614,0.154386963,0,1,0.714519709,0.45334117,0,0.355109134,mistake
0.136446627,0.338574876,0.435826572,0.199071837,0,0.25315181,0.695725556,0.467064434,0,0.122725481,correct
0.342157675,0.343213114,0.587084398,0.171315288,0,0.287103506,1,0.532621313,0,0.277648369,correct
-0.192364159,0.980351324,0.843244669,0.30942395,0,1,0.863650497,0.576390089,0,0.486276326,correct
-0.223225304,0.528980849,0.369878057,0.706542824,0,0,0.421049007,0.514069389,0,0.348471589,correct
-1,0.991774914,0.279029587,1,0,0.324682074,0.399188027,0.243744733,0,0.095601988,correct
-0.53507174,1,0.618630118,0.890018987,0,1,0.585626105,0.403140998,0,0.158068619,mistake
0.28823291,0.2772233,0.48265996,0.370278307,0,0,0.815731319,0.395752832,0,0.463493533,correct
0.398057253,0.177691296,0.461404742,0.237336588,0,0,0.634755336,0.094232231,0,0.872228011,correct
0.408950918,0.36541161,0.656889465,0.282030444,0,0.206038172,0.870992218,1,0,0.177738431,correct
0.380773419,0.158682546,0.430077021,0.211947208,0,0,0.775459681,0.634089005,0,0.082950117,correct
-0.268180461,0.903130853,0.711986483,1,0,0.206283034,0.768608459,1,0,0.471051312,correct
0.122577707,0.41325306,0.485851704,0.049174512,0,0.198673127,0.816531648,0.297627645,0,0.338594815,correct
0.224988804,0.333751897,0.467005181,0.200166986,0,0,0.270802541,0.239179053,0,1,mistake
0.604027628,0.253059102,0.610804303,0.012042576,0,0.139729079,0.371861438,0.473793398,0,1,correct
0.978226843,0.020506486,0.627391793,0.012298721,0,0,0.566758779,0.461805569,0,1,correct
-0.124380309,1,0.926333736,0.008058123,0,0.720568559,0.64475077,0.350391359,0,1,correct
-0.486262262,1,0.712003255,0.004880696,0,1,0.563708557,0.31385225,0,0.42458027,correct
0.583394162,0.195124976,0.540649671,0.006717285,0,0.110308503,0.518813103,0.253307706,0,0.844761654,correct
0.799498438,0.013979188,0.487495161,0.008383988,0,0,0.602889212,0.187408336,0,0.785934901,correct
-0.265720555,1,0.842622673,0.010245564,0,0.720568559,0.567959604,0.391339734,0,0.765177346,correct
0.607388089,0.170281157,0.530016646,0.007472787,0,0.094652973,0.480583286,0.375689103,0,0.726087298,mistake
0.474668384,0.134049906,0.415179988,0.008972519,0,0.071423625,0.546358451,0.617209218,0,0.059900554,correct
0.559824237,0.19762006,0.529185083,0.02446517,0,0.094057038,0.308573972,0.271924031,0,1,correct
0.83633774,0.046286749,0.541621397,0.027760378,0,0,1,0.354545624,0,0.396694779,mistake
0.424627591,0.028828222,0.28032083,0.017289665,0,0,0.432356793,0.221354735,0,0.25265806,correct
0.412037285,0.152083423,0.396119216,0.013511554,0,0.077700154,0.078627409,0.390321811,0,0.682436623,correct
0.726064354,0.068017606,0.498041046,0.040793414,0,0,0.4944102,0.525664139,0,0.590256431,mistake
-0.024737436,0.329652052,0.315000903,0.031518185,0,0.166189928,0.127854415,0.610114175,0,0.154730979,correct
0,1,1,0.036984282,0,1,0.411773873,1,0,1,correct
0.978226843,0.034515879,0.693681266,0.020700825,0,0,0.702564912,1,0,0.540335137,correct
-1,1,0.407733712,0.026298885,1,0.257370123,0.495119979,0.27638312,0,0.189657856,correct
-0.221433703,0.391817099,0.260669382,0.234991467,0,0,0.34891539,0.289297892,0,0.204616701,mistake
-0.713950314,0.800411618,0.377562916,0.480045156,0,0,0.851854589,0.196922991,0,0.172007707,mistake
-0.568072039,1,0.663550082,0.227592268,0,1,0.655520307,0.144643295,0,0.345312404,correct
0.033677577,0.465185008,0.485131102,0.014910801,0,0.264082913,0.429470604,0.357401055,0,0.53738873,correct
0.124399188,0.412713906,0.486391351,0.011934434,0,0.235589849,0.817102246,0.308016103,0,0.316765143,correct
0.978226843,0.016423496,1,0.009849957,0,0,0.641165569,0.277539897,1,0.474638406,correct
-0.220405234,0.426665207,0.296126617,0.005907761,0,0.249983785,0.374708587,0.330569734,0,0.136554669,correct
0.271849248,0.219878201,0.380885346,0.006844625,0,0.125026856,0.65771333,0.312803061,0,0.145337143,correct
0.919984864,0.013091009,0.557967029,0.007851305,0,0,0.904919774,0.399042671,0,0.50012877,mistake
0.461795259,0.103726489,0.377232254,0.006027484,0,0.056182256,0.416581182,0.258202097,0,0.427978856,mistake
-0.437845775,0.694186365,0.434865073,0.007964597,0,0.408372191,0.556171368,0.447599279,0,0.159404505,correct
0.447799393,0.163658218,0.428874702,0.006616159,0,0.091537507,0.77082916,0.262396715,0,0.226432209,correct
0.333603122,0.194024543,0.391606426,0.006097088,0,0.110268717,0.5718701,0.480058289,0,0.099491578,correct
0.220476725,0.329507165,0.460088097,0.006523576,0,0.191097642,0.752298939,0.341310477,0,0.271605136,correct
-0.377235321,0.482383425,0.258959662,0.008256116,0,0.281052312,0.1354422,0.329244242,0,0.249444158,correct
0.449355792,0.410055074,0.676193361,0.005740134,0,0.24018952,0.217026186,0.212090443,0,0.757239265,correct
-0.867242943,1,0.486361241,1,0,0.13800678,0.549788993,0.289028545,0,0.606065346,correct
0.460547427,0.138216015,0.41098273,0.006484391,0,0.076410368,0.579104271,0.296679816,0,0.32580834,mistake
0.978226843,0.009712868,0.62030417,0.005825272,0,0,0.561246817,0.166759614,1,0.186474974,mistake
-0.282618684,0.81315752,0.645772001,0.007310444,0,0.480379039,0.741809736,0.286837881,0,0.059345997,correct
0.366179505,0.059277225,0.276153001,0.007620854,0,0.027930535,0.118666514,0.386603782,0,0.271337926,correct
-0.290070802,0.37776351,0.205964353,0.005313025,0,0.221249832,0.146486316,0.240607088,0,0.163713836,correct
0.34105197,0.137551016,0.339544601,0.00820565,0,0.074290277,0.267322927,0.257744793,0,0.449072397,correct
-0.362480426,0.774187104,0.559502168,0.004463984,0,0.459853076,0.070957593,0.538352297,0,0.926238843,correct
-0.164495371,0.44128523,0.343860167,0.00597925,0,0.258680623,0.451979807,0.333235437,0,0.213231061,mistake
-0.694729987,1,0.588534849,0.004440255,0,1,0.486930182,0.219779202,0,0.196217662,mistake
0.441031529,0.085272534,0.346480641,0.006023596,0,0.045118424,0.420600121,0.269555548,0,0.304900317,mistake
0.299299152,0.051436182,0.22870098,0.006300335,0,0.024548405,0.282854883,0.26010641,0,0.0943,mistake
1,0,1,0,0,0,0.34648005,0.721710534,1,0.380235816,correct
0.937027209,0,0.626841265,0,0,0,0.367728351,0.675906477,0,1,correct
0.736883225,0.247538374,0.740489708,0,0,0.143901392,0.594210326,0.70321333,0,1,correct
0.833981119,0,0.557906723,0,0,0,0.515460814,0.303432857,0,1,mistake
0.648746199,0.231216266,0.665206746,0,0,0.134412867,0.373502511,0.668007603,0,1,correct
0.498450603,0.096373644,0.429821172,0,0,0.056024855,0.358465467,0.467010895,0,0.469790917,correct
-0.113006327,0.566819711,0.491222089,0,0,0.329509093,0.362198714,0.475111225,0,0.647238707,correct
0.59220955,0.069493683,0.465662951,0,0,0.040398737,0.721702205,0.518917146,0,0.162843718,correct
0.624311407,0,0.417644384,0,0,0,0.607716495,0.264509884,0,0.489382464,mistake
-0.006094332,0.9088384,0.904761487,0,0,0.528334691,0.476843718,0.472869693,0,1,mistake
0.487459872,0.079983559,0.406078639,0,0,0.046496813,0.429514327,0.509082242,0,0.253295963,correct
0.839408871,0,0.561537715,0,0,0,0.554735079,0.276304878,0,0.999691518,mistake
0.708351149,0,0.473864287,0,0,0,0.124280226,0.420617365,0,1,correct
0.402504173,0.323142199,0.592404631,0,0,0.187852135,0.532615795,0.819149708,0,0.461080237,correct
0.629096783,0,0.420845648,0,0,0,0.836491036,0.308630726,0,0.226923875,mistake
-0.225950695,0.9088384,0.757684605,0,0,0.528334691,0.643439464,0.41674063,0,0.410031638,correct
0.920472232,0,0.615766514,0,0,0,0.455392386,0.291378308,1,0.140620673,mistake
-0.188128713,0.58842534,0.462573242,0,0,0.342069085,0.280768276,0.996804727,0,0.116257921,correct
0.674599069,0,0.451285223,0,0,0,0.69341074,0.376891852,0,0.400982486,mistake
0.546626645,0.069905549,0.43558131,0,0,0.040638167,0.542933555,0.669485694,0,0.092291554,correct
1,0,0.675035449,0,0,0,0.671482181,0.334987284,1,0.114983138,mistake
0.384191437,0.116512415,0.373524212,0,0,0.067732119,0.321289173,0.497560803,0,0.270718528,correct
0.48549312,0,0.324779386,0,0,0,0.378900031,0.469577526,0,0.21037179,correct
0.532801891,0.112656437,0.469083879,0,0,0.065490525,0.648892008,0.55184703,0,0.204616904,correct
0.678140433,0,0.453654283,0,0,0,0.699513382,0.315124205,0,0.464371126,correct
0.044462331,0.51699319,0.546737069,0,0,0.30054346,0.486423298,0.717232338,0,0.465052504,correct
-0.828042134,1,0.446066269,0,0.703703704,0,0.678821537,0.26554435,0,0.509904299,mistake
-0.788358387,1,0.472613428,0,0.767676768,0.768236811,0.73442928,0.366153436,0,0.167598264,correct
-0.460777638,0.9088384,0.600592882,0,0,0.528334691,0.380645874,0.297184765,0,0.28022892,correct
-0.464723811,1,0.689114618,0,0,1,0.428296442,0.292428153,0,0.52593451,mistake
0.005659853,0.310814106,0.314600367,0,0,0.18068545,0.398321429,0.290186008,0,0.20890972,correct
0.263430155,0.270059486,0.446285843,0,0,0.156993581,0.279176909,0.981976843,0,0.094782968,correct
1,0,0.689959439,0,0,0,0.428309459,0.630548155,1,0.101090897,correct
-0.323873532,1,0.783338955,0,0,1,0.750296712,0.608837375,0,0.194716242,mistake
-0.324888108,1,0.782660236,0,0,1,0.361746602,0.591242405,0,0.598648555,correct
-0.653985008,1,0.562504925,0,0,1,0.316271376,0.314385117,0,0.203228286,correct
0.778443518,0,0.520753842,0,0,0,0.520635298,0.564544273,0,0.612587867,correct
-0.119309402,1,0.920185822,0,0.666666667,0,1,1,0,1,mistake
0.267781841,0.155782583,0.334920079,0,0,0.090561032,0.31267438,0.555938637,0,0.12045206,correct
0.060967743,0.37406613,0.414851601,0,0,0.217455725,0.470250038,0.385174449,0,0.373603175,correct
0.11016981,0.209900766,0.283600849,0,0,0.122021535,0.305106705,0.343288546,0,0.16072588,mistake
0.243790684,0.296164364,0.459252542,0,0,0.17216912,0.639116826,0.569798559,0,0.179721063,correct
0.527712413,0,0.353022744,0,0,0,0.539344671,0.411231806,0,0.200352179,mistake
0.314590885,0.225798798,0.436250049,0,0,0.131263532,0.369059944,0.644762109,0,0.28422134,correct
0.037885758,0.332505514,0.357849875,0,0,0.193295307,0.360118472,0.3273734,0,0.387709829,correct
-0.552253304,1,0.630560184,0,1,0.352223128,0.412918551,0.351738477,0,0.291102262,mistake
0.229753161,0.152900256,0.30659778,0,0,0.088885449,0.382127085,0.362223765,0,0.154280418,correct
-0.369917221,1,0.752537198,0,0,1,0.67341995,0.533741201,0,0.246268949,correct
-0.613452549,0.733536098,0.378309894,1,0,0,0,0,0,0.506720171,mistake
0.665317151,0.29027484,0.746585426,0.395719912,0,0,0,0,0,1,mistake
0.665317151,0.477448069,1,0.359567291,0,0.29131829,0,0,0,1,correct
0.665317151,0.350477839,0.746585426,0.477792217,0,0,0,0,0,1,mistake
0.117501129,0.25433049,0.322370765,0.346718438,0,0,0,0,0,0.431793541,correct
-0.075384877,0.729362647,0.685710234,0.309904399,0,0.684406105,0,0,0,0.338505241,correct
-0.417901142,0.627530335,0.385540247,0.855486645,0,0,0,0,0,0.516404733,mistake
0.290727423,0.595430917,0.763779715,0.262092815,0,0.549633995,0,0,0,0.382620851,correct
0.175311937,0.718274203,0.81979044,0.291567734,0,0.687626344,0,0,0,0.18240461,mistake
0.262643365,0.556710342,0.708796767,0.256256685,0,0.502683936,0,0,0,0.280006918,correct
0.29766872,0.149378125,0.321746354,0.203641138,0,0,0,0,0,0.430957186,mistake
0.409944993,0.40895903,0.646342025,0.258631789,0,0.298885463,0,0,0,0.517482444,correct
0.665317151,0.424734201,0.858251757,0.318962809,0,0.260060095,0,0,0,0.803271388,correct
0.283448508,0.416731242,0.580865106,0.267993616,0,0.300119177,0,0,0,0.428343129,correct
-0.020435991,0.179746343,0.167912666,0.245040897,0,0,0,0,0,0.224907506,correct
-0.230399373,0.793495242,0.660080042,0.27872748,0,0.803012388,0,0,0,0.20366997,correct
-0.301606727,0.758502358,0.583853784,0.319441563,0,0.714593926,0,0,0,0.176494751,correct
0.627238944,0.462836602,0.826045964,0.33275228,0,0.29821408,0,0,0,0.758965818,correct
